"CASE_ENQUIRY_ID","open_dt","TARGET_DT","closed_dt","OnTime","CASE_STATUS","CLOSURE_REASON","CASE_TITLE","SUBJECT","REASON","TYPE","QUEUE","Department","SubmittedPhoto","ClosedPhoto","Location","Fire_district","pwd_district","city_council_district","police_district","neighborhood","neighborhood_services_district","ward","precinct","LOCATION_STREET_NAME","LOCATION_ZIPCODE","Latitude","Longitude","Source"
101001113335,"2014-06-21 20:44:46","","2014-06-24 09:02:47","ONTIME","Closed","Case Closed Case Resolved CHECKED AREA FOUND NO MISSING COVER  NEWLY PAVED STREET 6/21 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Cambridge St & Maffa Way  Charlestown  MA  ",3,"1A",1,"A15","Charlestown",2,"Ward 2","0207","INTERSECTION Cambridge St & Maffa Way",NA,42.384,-71.0743,"Constituent Call"
101001114382,"2014-06-23 18:22:16","","2014-12-26 11:04:15","ONTIME","Closed","Case Closed Case Resolved All BWSC covers intact. 12/24/14 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","19 Myrtle St  Boston  MA  02114",3,"1B",1,"A1","Beacon Hill",3,"Ward 3","0306","19 Myrtle St",2114,42.3594,-71.0653,"Constituent Call"
101001119364,"2014-07-01 11:03:03","","2014-08-19 09:28:00","ONTIME","Closed","Case Closed Case Resolved Manhole repaired 8/15 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","267-269 Wood Ave  Hyde Park  MA  02136",12,"08",5,"E18","Hyde Park",10,"Ward 18","1815","267-269 Wood Ave",2136,42.2647,-71.1102,"Employee Generated"
101001121682,"2014-07-04 12:58:06","","2014-07-08 15:13:18","ONTIME","Closed","Case Closed Case Resolved STOPPED LEAK IN METER PIT 7/7 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Playstead Rd & Springdale St  Dorchester  MA  ",7,"03",3,"C11","Dorchester",7,"Ward 13","1310","INTERSECTION Playstead Rd & Springdale St",NA,42.3092,-71.0519,"Constituent Call"
101001124100,"2014-07-08 14:59:09","","2014-07-16 10:57:35","ONTIME","Closed","Case Closed Case Resolved CB REPAIRED 7/15 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Caryll St & Morton St  Mattapan  MA  ",8,"07",3,"B3","Dorchester",7,"Ward 17","1714","INTERSECTION Caryll St & Morton St",NA,42.2769,-71.0765,"Constituent Call"
101000403895,"2012-04-03 14:48:05","","2012-11-16 15:34:56","ONTIME","Closed","Case Closed Case Resolved BWSC reset what we call a buffalo box all set just another name for 1 of our covers 5/2/12 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","131 Oliver St  Boston  MA  02110",6,"1C",1,"A1","Downtown / Financial District",3,"03","0306","131 Oliver St",2110,42.3552,-71.0525,"Constituent Call"
101001126080,"2014-07-10 14:57:03","","2014-07-15 09:11:05","ONTIME","Closed","Case Closed Duplicate of Existing Case case entered in ISd for rerview 129978 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","ISD_Administrative","ISD","","","20 Maryland St  Dorchester  MA  02125",7,"03",3,"C11","Dorchester",7,"Ward 13","1310","20 Maryland St",2125,42.3113,-71.0553,"Constituent Call"
101001127385,"2014-07-12 13:02:21","","2014-08-08 08:53:07","ONTIME","Closed","Case Closed Case Resolved Repaired manhole 7/16/14  ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Ruggles St & Whittier St  Mission Hill  MA  ",9,"10B",7,"B2","Roxbury",13,"Ward 9","0904","INTERSECTION Ruggles St & Whittier St",NA,42.3345,-71.0895,"Constituent Call"
101001127833,"2014-07-14 08:38:31","","2014-07-15 10:30:40","ONTIME","Closed","Case Closed Case Resolved Sealed cover 7/14 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","110 Warren St  Allston  MA  02134",11,"04",9,"D14","Allston / Brighton",15,"Ward 21","2109","110 Warren St",2134,42.3494,-71.1414,"Constituent Call"
101000404481,"2012-04-04 13:37:54","","2012-04-05 16:07:50","ONTIME","Closed","Case Closed Case Resolved A BWSC crew replaced the cover on 4/4. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","10 Dwight St  Roxbury  MA  02118",4,"1C",2,"D4","South End",4,"Ward 3","0307","10 Dwight St",2118,42.344,-71.0683,"Constituent Call"
101001132483,"2014-07-18 21:11:34","","2014-12-26 11:37:19","ONTIME","Closed","Case Closed Case Resolved Sealed a loose manhole 7/19/14 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","69 Highland St  Hyde Park  MA  02136",12,"08",5,"E18","Hyde Park",10,"Ward 18","1816","69 Highland St",2136,42.252,-71.1143,"Constituent Call"
101001133850,"2014-07-21 15:38:14","","2014-07-22 09:18:01","ONTIME","Closed","Case Closed Case Resolved Replaced broken cover 7/21 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","406 Meridian St  East Boston  MA  02128",1,"09",1,"A7","East Boston",1,"01","0107","406 Meridian St",2128,42.3803,-71.0395,"Constituent Call"
101001138151,"2014-07-28 09:36:35","","2014-07-29 11:59:17","ONTIME","Closed","Case Closed Case Resolved Put manhole cover back on 7/28/14 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","279 Beacon St  Boston  MA  02116",4,"1C",8,"D4","Back Bay",14,"Ward 5","0507","279 Beacon St",2116,42.3531,-71.0802,"Constituent Call"
101001138339,"2014-07-28 11:30:17","","2014-07-29 11:55:54","ONTIME","Closed","Case Closed Case Noted All lines were overtaxed here 7/28/14 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Pratt St & Wadsworth St  Allston  MA  ",11,"04",9,"D14","Allston / Brighton",15,"Ward 21","2104","INTERSECTION Pratt St & Wadsworth St",NA,42.3552,-71.1273,"Constituent Call"
101001138551,"2014-07-28 14:17:18","","2014-07-29 10:03:48","ONTIME","Closed","Case Closed Case Noted Crew here 7/28/14 found no loose or missing manhole covers. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","41 Strathmore Rd  Brighton  MA  02135",11,"04",9,"D14","Allston / Brighton",15,"Ward 21","2114","41 Strathmore Rd",2135,42.3374,-71.1471,"Constituent Call"
101001138711,"2014-07-28 16:38:33","","2014-09-09 13:31:07","ONTIME","Closed","Case Closed Case Resolved CONTRACTOR REPAIRED MANHOLE 9/8 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Florence St & Sherwood St  Roslindale  MA  ",12,"02",5,"E5","Roslindale",10,"Ward 19","1913","INTERSECTION Florence St & Sherwood St",NA,42.2864,-71.1204,"Constituent Call"
101001140967,"2014-07-31 12:17:26","","2014-08-05 11:28:40","ONTIME","Closed","Case Closed Case Resolved BWSC INVESTIGATED   FOUND 3  LOOSE COVERS   SEALED COVERS 7/31 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","105 Radcliffe Rd  Mattapan  MA  02126",8,"08",5,"E18","Hyde Park",9,"Ward 18","1805","105 Radcliffe Rd",2126,42.2661,-71.1066,"Constituent Call"
101001143458,"2014-08-05 07:21:01","","2014-08-08 10:24:16","ONTIME","Closed","Case Closed Case Resolved Checked area found no loose or missing BWSC covers 8/5 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Kilby St & State St  Boston  MA  ",3,"1C",1,"A1","Downtown / Financial District",3,"Ward 3","0306","INTERSECTION Kilby St & State St",NA,42.359,-71.0559,"Constituent Call"
101001143622,"2014-08-05 09:36:04","","2014-08-05 09:37:40","ONTIME","Closed","Case Closed Case Invalid created in error.  ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","26 Court St  Boston  MA  02108",3,"1C",1,"A1","Boston",3,"03","0306","26 Court St",2108,42.3588,-71.0589,"Constituent Call"
101001144754,"2014-08-06 13:18:04","","2014-08-08 10:15:11","ONTIME","Closed","Case Closed Case Resolved ON ARRIVAL LINES DOWN & RUNNING  JETTED PAST CONNECTION LINE  D/R ON DEPARTURE 8/6 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","39 Stellman Rd  Roslindale  MA  02131",12,"02",5,"E5","Roslindale",10,"Ward 19","1913","39 Stellman Rd",2131,42.2889,-71.1224,"Constituent Call"
101001145570,"2014-08-07 12:57:11","","2014-12-26 12:09:33","ONTIME","Closed","Case Closed Case Resolved Crew lowered sidewalk control to grade 8/7/14 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","11 Gene St  Dorchester  MA  02125",7,"03",7,"B2","Dorchester",13,"Ward 7","0710","11 Gene St",2125,42.3194,-71.0657,"Constituent Call"
101001148625,"2014-08-12 12:08:30","","2014-08-12 12:11:27","ONTIME","Closed","Case Closed Case Invalid Case Invalid ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Washington St & Lyndhurst St  Dorchester  MA  ",8,"07",4,"C11","Dorchester",8,"Ward 17","1706","INTERSECTION Washington St & Lyndhurst St",NA,42.2923,-71.0718,"Constituent Call"
101001149808,"2014-08-13 18:27:37","","2014-08-19 09:42:44","ONTIME","Closed","Case Closed Case Resolved Repaired frame & cover 8/14 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Dellmore Rd & Hyde Park Ave  Jamaica Plain  MA  ",12,"02",6,"E13","Jamaica Plain",10,"Ward 19","1912","INTERSECTION Dellmore Rd & Hyde Park Ave",NA,42.2901,-71.1181,"Constituent Call"
101000407521,"2012-04-12 07:31:44","","2012-04-18 14:11:19","ONTIME","Closed","Case Closed Case Noted A BWSC crew found no loose cover on arrival on 4/12. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","400 Border St  East Boston  MA  02128",1,"09",1,"A7","East Boston",1,"Ward 1","0107","400 Border St",2128,42.3801,-71.0408,"Constituent Call"
101001150455,"2014-08-14 14:21:00","","2015-05-28 10:09:50","ONTIME","Closed","Case Closed. Closed date : 2015-05-28 10:09:50.607 Case Resolved FOUND NO DEFECTED GRATE OR COVER 5/22 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","373-375A Washington St  Dorchester  MA  02124",8,"03",4,"C11","Dorchester",9,"Ward 17","1701","373-375A Washington St",2124,42.2985,-71.0733,"Constituent Call"
101001150549,"2014-08-14 15:39:47","","2014-08-19 08:59:48","ONTIME","Closed","Case Closed Case Noted Crew investigated 8/18 all manholes ok in area spoke to customer on site street is being paved. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","4935 Washington St  West Roxbury  MA  02132",12,"06",6,"E5","West Roxbury",12,"Ward 20","2005","4935 Washington St",2132,42.2686,-71.1495,"Constituent Call"
101001151418,"2014-08-16 07:04:19","","","ONTIME","Open"," ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO01_GenericeFormforOtherServiceRequestTypes","INFO","","","INTERSECTION of Meridian St & Paris St  East Boston  MA  ",1,"09",1,"A7","East Boston",1,"Ward 1","0104","INTERSECTION Meridian St & Paris St",NA,42.3712,-71.039,"Constituent Call"
101001154394,"2014-08-20 17:31:05","","","ONTIME","Open"," ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO01_GenericeFormforOtherServiceRequestTypes","INFO","","","INTERSECTION of Athens St & W Second St  South Boston  MA  ",6,"05",2,"C6","South Boston / South Boston Waterfront",5,"Ward 6","0601","INTERSECTION Athens St & W Second St",NA,42.3435,-71.057,"Constituent Call"
101001155529,"2014-08-22 11:26:51","","2014-08-22 11:33:29","ONTIME","Closed","Case Closed Case Invalid Incorrect eForm - refer to Case # 1155540. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","8 Rowe Ct  Roslindale  MA  02131",12,"06",5,"E5","Roslindale",10,"Ward 19","1910","8 Rowe Ct",2131,42.28,-71.1202,"Constituent Call"
101001156332,"2014-08-24 22:25:23","","2014-09-02 09:33:06","ONTIME","Closed","Case Closed Duplicate of Existing Case not an ISD case shoudl go to PWD ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","ISD_Administrative","ISD","","","3 Fairfield St  Boston  MA  02116",4,"1C",8,"D4","Back Bay",14,"Ward 5","0508","3 Fairfield St",2116,42.3519,-71.0835,"Constituent Call"
101001159344,"2014-08-28 12:24:02","","2014-09-02 09:32:12","ONTIME","Closed","Case Closed Case Resolved Sealed a loose manhole cover 8/28/14 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","43 Parkman St  Dorchester  MA  02122",7,"07",3,"C11","Dorchester",7,"Ward 16","1601","43 Parkman St",2122,42.2969,-71.0575,"Constituent Call"
101000408599,"2012-04-15 11:40:26","","2012-04-17 13:58:54","ONTIME","Closed","Case Closed Case Noted A BWSC crew was here on 4/15/12 and found all manholes secure. BWSC notified the mayor?s office. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Arborfield Rd & Metropolitan Ave  Roslindale  MA  ",12,"08",5,"E18","Hyde Park",10,"Ward 18","1809","INTERSECTION Arborfield Rd & Metropolitan Ave",NA,42.2716,-71.1224,"Constituent Call"
101001161729,"2014-09-01 21:53:37","","2014-09-04 13:16:34","ONTIME","Closed","Case Closed Case Resolved ALL BWSC COVERS OK FOUND A MISSING GAS COVER NOTIFIED MAYORS OFFICE 9/2 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","1735-1741 Dorchester Ave  Dorchester  MA  02124",8,"07",3,"C11","Dorchester",8,"Ward 16","1603","1735-1741 Dorchester Ave",2124,42.2911,-71.063,"Constituent Call"
101001161938,"2014-09-02 09:17:26","","2015-08-31 15:03:56","ONTIME","Closed","Case Closed. Closed date : 2015-08-31 15:03:56.917 Case Noted REPAIRED MANHOLE 8/28 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","248 Manthorne Rd  West Roxbury  MA  02132",12,"06",6,"E5","West Roxbury",12,"Ward 20","2020","248 Manthorne Rd",2132,42.2951,-71.1568,"Constituent Call"
101001165559,"2014-09-05 14:04:27","","2014-09-17 10:02:38","ONTIME","Closed","Case Closed Case Resolved Repaired manhole 9/8/14 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Florence St & Sherwood St  Roslindale  MA  ",12,"02",5,"E5","Roslindale",10,"Ward 19","1913","INTERSECTION Florence St & Sherwood St",NA,42.2864,-71.1204,"Constituent Call"
101001166697,"2014-09-08 09:55:52","","2014-09-10 09:49:23","ONTIME","Closed","Case Closed Case Resolved CHECKED CB'S ON HARRISON AVE FROM EAST NEWTON ST TO  PLYMPTON ST CB'S ARE CLEAN  DISINFECTED CB'S. 9/8 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Harrison Ave & E Newton St  Roxbury  MA  ",4,"1C",2,"D4","South End",6,"Ward 8","0802","INTERSECTION Harrison Ave & E Newton St",NA,42.3375,-71.072,"Constituent Call"
101001166705,"2014-09-08 09:59:19","","2014-09-10 09:49:55","ONTIME","Closed","Case Closed Case Resolved CHECKED CB'S ON HARRISON AVE FROM EAST NEWTON ST TO  PLYMPTON ST CB'S ARE CLEAN  DISINFECTED CB'S. 9/8 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Harrison Ave & Plympton St  Roxbury  MA  ",4,"1C",2,"D4","South End",6,"Ward 8","0801","INTERSECTION Harrison Ave & Plympton St",NA,42.3398,-71.0691,"Constituent Call"
101001171803,"2014-09-15 07:36:51","","2014-12-15 16:31:04","ONTIME","Closed","Case Closed Case Referred to External Agency CONTACTED THE ELECTRICAL CO & THE CABLE CO ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO_Reallocation From Dept","INFO","","","INTERSECTION of Dorchester Ave & Savin Hill Ave  Dorchester  MA  ",7,"03",3,"C11","Dorchester",7,"Ward 13","1309","INTERSECTION Dorchester Ave & Savin Hill Ave",NA,42.313,-71.0572,"Constituent Call"
101001171935,"2014-09-15 09:10:02","","2014-09-16 15:18:24","ONTIME","Closed","Case Closed Case Resolved Checked manhole down & running also disinfected 9/15 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","200 Geneva Ave  Dorchester  MA  02121",7,"3",4,"C11","Dorchester",13,"14","1401","200 Geneva Ave",2121,42.3052,-71.0753,"Constituent Call"
101001177965,"2014-09-22 10:22:58","","2014-09-22 13:44:21","ONTIME","Closed","Case Closed Case Resolved FLUSHED AND DISINFECTED CB?S IN AREA 9/22 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Geneva Ave & Homes Ave  Dorchester  MA  ",7,"03",4,"C11","Dorchester",8,"Ward 15","1505","INTERSECTION Geneva Ave & Homes Ave",NA,42.3027,-71.0702,"Constituent Call"
101001180398,"2014-09-24 10:44:46","","2014-09-24 13:10:51","ONTIME","Closed","Case Closed Case Resolved PRIVATE SSO- 500 GALLONS SURFACING FROM PRIVATE MH FLOWING ON TO STREET GOING INTO CB  BWSC ON SITE NOTIFIED MAYORS HOTLINE SOPKE TO KYLE @ 10:43AM  THEY WILL NOTIFY ISD & PUBLIC HEALTH COMMISSION TO RESPOND. BWSC LINE DOWN & RUNNING.  ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","1515 Commonwealth Ave  Brighton  MA  02135",11,"04",9,"D14","Brighton",15,"21","2109","1515 Commonwealth Ave",2135,42.3466,-71.1419,"Constituent Call"
101001186978,"2014-10-01 16:28:57","","2014-10-02 13:57:55","ONTIME","Closed","Case Closed Case Resolved Replaced cover 10/1 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","2 Worcester Sq  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","2 Worcester Sq",2118,42.3372,-71.0749,"Constituent Call"
101001188494,"2014-10-03 13:11:30","","2014-10-03 13:12:44","ONTIME","Closed","Case Closed Case Invalid ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","219-223 Columbus Ave  Boston  MA  02116",4,"1C",2,"D4","Back Bay",6,"Ward 4","0402","219-223 Columbus Ave",2116,42.3483,-71.0726,"Constituent Call"
101001189136,"2014-10-04 16:03:31","","2014-10-06 13:51:12","ONTIME","Closed","Case Closed Case Noted Crew investigated there is a barrel over National Grid manhole with sinkhole. Not BWSC 10/3 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Washington St & Park St  Dorchester  MA  ",8,"07",4,"C11","Dorchester",9,"Ward 17","1703","INTERSECTION Washington St & Park St",NA,42.2955,-71.0721,"Constituent Call"
